x,y
8.592964824120603,-2.2639263820706166
8.643216080402011,-2.060126446169435
8.693467336683417,-1.9771316679251698
8.743718592964825,-2.0795395655203675
8.793969849246231,-1.9280042058009117
8.84422110552764,-2.314126964922786
8.894472361809045,-1.7899331563483267
8.944723618090453,-2.5206083371722015
8.99497487437186,-1.3612987429558845
9.045226130653267,-2.224816412732585
9.095477386934673,-2.834665967725294
9.145728643216081,-2.927821410211502
9.195979899497488,-2.3050509324948543
9.246231155778895,-2.57691970044916
9.296482412060302,-2.1823864651270695
9.34673366834171,-2.250172138124648
9.396984924623116,-2.4312114000933516
9.447236180904524,-2.6946780006073006
9.49748743718593,-2.907215764454234
9.547738693467338,-2.4168336837844584
9.597989949748744,-1.8244826752455932
9.648241206030152,-2.002341618415258
9.698492462311558,-2.4996213914505083
9.748743718592966,-1.8381251135801566
9.798994974874372,-1.6524084217347854
9.84924623115578,-2.0526491744879847
9.899497487437186,-1.5240104440028794
9.949748743718594,-1.4428477214587867
10.0,-1.7986204141333366
